Ride_ID,Date,Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Driver_Name,Customer_ID,Ride_Distance_KM,Fare_Amount,Payment_Mode,Ride_Status,Driver_Rating,Customer_Rating,Trip_Duration_Min,Surge_Multiplier,Weather,Fuel_Cost,Profit
R01317,2025-05-17,05:43,Hyderabad,City Center,Residential Area,Mini,Driver_58,C8611,13.1,195.9,UPI,Cancelled,4.6,3.2,34,1.5,Sunny,29.24,166.66
R01318,2025-06-25,21:00,Mumbai,IT Park,University,Sedan,Driver_33,C5581,28.4,366.7,Cash,Completed,4.7,4.7,66,1.0,Cloudy,73.69,293.01
R01319,2025-05-23,14:27,Mumbai,City Center,Residential Area,Bike,Driver_97,C6326,29.4,563.27,Cash,Completed,4.8,4.2,88,2.0,Rainy,59.27,504.0
R01320,2025-02-25,22:38,Chennai,Railway Station,University,Sedan,Driver_70,C2425,8.1,129.98,UPI,Completed,3.2,3.8,54,2.0,Sunny,19.29,110.69
R01321,2025-06-02,18:52,Hyderabad,IT Park,University,SUV,Driver_22,C8432,14.0,157.56,UPI,Completed,3.6,5.0,85,1.5,Rainy,46.08,111.48
R01322,2025-11-16,23:40,Pune,City Center,University,SUV,Driver_1,C7859,18.4,188.3,Card,Completed,3.7,3.8,12,1.0,Sunny,76.7,111.6
R01323,2025-10-07,00:42,Mumbai,City Center,Residential Area,Sedan,Driver_24,C2273,22.0,242.72,Cash,Completed,4.9,4.8,40,2.0,Sunny,107.35,135.37
R01324,2025-05-24,08:34,Mumbai,Mall,Office Hub,Sedan,Driver_27,C3839,18.0,186.23,UPI,Cancelled,3.5,3.1,29,1.5,Cloudy,48.16,138.07
R01325,2025-06-19,11:54,Mumbai,Mall,Market,SUV,Driver_92,C1547,29.3,326.26,UPI,Completed,4.2,4.6,81,1.5,Cloudy,136.37,189.89
R01326,2025-04-17,19:12,Bangalore,Railway Station,University,Sedan,Driver_76,C7991,23.1,287.73,UPI,Completed,4.1,3.7,78,2.0,Sunny,106.85,180.88
R01327,2025-03-04,04:53,Mumbai,City Center,Residential Area,Bike,Driver_100,C6461,29.0,368.15,Card,Completed,4.8,4.2,88,1.0,Sunny,81.51,286.64
R01328,2025-03-02,04:15,Hyderabad,Mall,Hospital,SUV,Driver_36,C3622,29.1,407.83,UPI,Cancelled,3.8,4.2,44,2.0,Sunny,64.77,343.06
R01329,2025-10-17,06:57,Pune,Railway Station,Office Hub,Bike,Driver_58,C2245,14.5,235.21,Card,Completed,4.0,3.5,61,1.0,Rainy,63.66,171.55
R01330,2025-05-21,15:20,Hyderabad,Mall,University,Mini,Driver_19,C1416,6.2,114.89,Card,Completed,3.9,4.5,13,1.0,Cloudy,24.11,90.78
R01331,2025-10-31,05:42,Mumbai,Mall,Residential Area,Sedan,Driver_22,C2734,22.8,349.53,UPI,Completed,3.5,3.7,11,1.5,Sunny,63.97,285.56
R01332,2025-05-19,06:46,Bangalore,Railway Station,Airport,Mini,Driver_67,C8235,23.6,259.69,Cash,Cancelled,3.9,3.3,69,2.0,Sunny,92.5,167.19
R01333,2025-07-11,22:47,Pune,City Center,Office Hub,SUV,Driver_81,C6264,9.0,101.82,Card,Cancelled,4.6,4.2,10,1.5,Cloudy,44.21,57.61
R01334,2025-09-05,15:02,Mumbai,Railway Station,Office Hub,Sedan,Driver_76,C8045,14.1,230.4,Cash,Completed,4.7,4.9,31,1.5,Rainy,63.29,167.11
R01335,2025-10-05,21:18,Bangalore,Bus Stand,Hospital,SUV,Driver_95,C9639,28.9,368.46,Card,Completed,4.5,3.3,51,2.0,Rainy,134.39,234.07
R01336,2025-12-30,15:08,Bangalore,IT Park,University,Sedan,Driver_85,C3757,13.3,155.86,Cash,Completed,3.4,4.6,50,2.0,Rainy,56.11,99.75
R01337,2025-02-11,18:25,Bangalore,Airport,Residential Area,Sedan,Driver_46,C7647,6.7,77.65,UPI,Completed,5.0,3.9,80,1.5,Sunny,17.09,60.56
R01338,2025-10-29,08:56,Mumbai,Railway Station,Office Hub,SUV,Driver_12,C5709,7.0,70.89,Card,Completed,4.2,4.6,87,2.0,Cloudy,31.87,39.02
R01339,2025-08-02,12:10,Hyderabad,Airport,Market,SUV,Driver_7,C6919,25.3,365.18,Cash,Completed,3.1,4.7,15,1.0,Cloudy,60.8,304.38
R01340,2025-04-29,19:04,Mumbai,Mall,Office Hub,Sedan,Driver_18,C3626,3.4,59.85,Cash,Completed,3.2,4.9,38,1.5,Sunny,12.66,47.19
R01341,2025-12-22,01:26,Hyderabad,Bus Stand,Residential Area,SUV,Driver_52,C5603,29.0,560.21,Cash,Completed,4.4,3.8,17,1.5,Rainy,70.49,489.72
R01342,2025-03-08,12:18,Delhi,Airport,Hospital,SUV,Driver_30,C8586,8.1,123.58,UPI,Completed,3.8,3.9,64,2.0,Sunny,39.03,84.55
R01343,2025-04-25,21:07,Hyderabad,Airport,Residential Area,SUV,Driver_37,C2526,7.8,145.65,Cash,Completed,4.9,4.4,59,1.5,Rainy,20.24,125.41
R01344,2025-05-28,03:58,Chennai,IT Park,Hospital,SUV,Driver_62,C7884,23.0,335.75,UPI,Completed,4.4,4.6,87,1.5,Sunny,78.01,257.74
R01345,2025-11-16,01:52,Bangalore,Mall,Residential Area,Bike,Driver_3,C2417,9.8,140.0,Cash,Completed,4.1,3.3,33,1.0,Sunny,21.64,118.36
R01346,2025-05-27,17:14,Hyderabad,Railway Station,Office Hub,SUV,Driver_45,C8018,14.5,183.66,Cash,Completed,4.0,3.8,42,1.5,Cloudy,40.63,143.03
R01347,2025-01-06,05:22,Mumbai,IT Park,Office Hub,Bike,Driver_72,C1679,26.5,469.77,Cash,Completed,3.3,4.0,44,1.0,Cloudy,82.39,387.38
R01348,2025-01-07,00:38,Bangalore,IT Park,Airport,SUV,Driver_23,C2497,11.5,172.6,Cash,Completed,3.5,4.6,87,1.0,Sunny,34.63,137.97
R01349,2025-10-25,07:30,Bangalore,IT Park,Airport,Bike,Driver_95,C2537,16.9,213.25,Cash,Completed,4.0,4.8,43,1.5,Sunny,55.47,157.78
R01350,2025-08-23,01:25,Chennai,Mall,University,SUV,Driver_54,C8657,22.4,242.45,UPI,Completed,3.8,3.5,80,1.0,Rainy,95.36,147.09
R01351,2025-12-04,09:56,Chennai,City Center,Hospital,Mini,Driver_8,C3443,21.4,325.17,Cash,Completed,4.4,4.2,24,1.0,Cloudy,95.22,229.95
R01352,2025-06-07,10:02,Hyderabad,Airport,Market,Sedan,Driver_47,C7748,21.5,354.71,Cash,Completed,4.8,3.5,41,1.5,Rainy,97.03,257.68
R01353,2025-08-06,18:32,Hyderabad,Bus Stand,Office Hub,Mini,Driver_52,C8716,8.9,91.41,Card,Completed,4.8,4.1,27,1.0,Cloudy,30.7,60.71
R01354,2025-04-04,13:26,Bangalore,Airport,Hospital,Mini,Driver_99,C9386,26.9,396.88,Cash,Completed,4.0,3.7,74,1.5,Cloudy,100.17,296.71
R01355,2025-11-03,01:24,Bangalore,Bus Stand,Office Hub,Bike,Driver_52,C1394,15.2,183.2,Card,Completed,4.6,4.3,12,2.0,Cloudy,49.31,133.89
R01356,2025-06-04,18:08,Bangalore,Bus Stand,Hospital,Bike,Driver_98,C2273,5.9,65.96,Card,Completed,4.4,3.9,62,1.5,Sunny,19.86,46.1
R01357,2025-04-06,01:48,Chennai,Airport,University,Sedan,Driver_75,C3905,4.0,70.52,Card,Completed,3.2,5.0,78,1.0,Rainy,14.93,55.59
R01358,2025-03-03,17:09,Mumbai,Railway Station,University,Mini,Driver_59,C1099,13.7,181.23,Card,Completed,4.7,4.2,31,1.5,Cloudy,63.71,117.52
R01359,2025-05-30,05:01,Chennai,Railway Station,Residential Area,Sedan,Driver_42,C5955,7.8,132.25,Card,Cancelled,4.2,3.0,46,1.5,Cloudy,28.13,104.12
R01360,2025-11-09,13:28,Pune,Mall,Hospital,Bike,Driver_25,C1032,2.7,37.27,Cash,Completed,4.2,3.3,44,1.0,Cloudy,6.86,30.41
R01361,2025-09-20,23:49,Chennai,Railway Station,Airport,Mini,Driver_60,C9827,9.8,175.06,UPI,Completed,4.0,4.9,59,2.0,Rainy,43.46,131.6
R01362,2025-11-25,08:42,Pune,City Center,Residential Area,Mini,Driver_49,C5138,8.2,91.34,Card,Cancelled,4.3,4.8,75,1.0,Rainy,38.12,53.22
R01363,2025-01-01,06:28,Pune,Railway Station,University,SUV,Driver_6,C8311,23.7,264.12,UPI,Completed,4.0,4.1,76,2.0,Sunny,51.27,212.85
R01364,2025-08-21,05:25,Pune,Railway Station,Airport,SUV,Driver_39,C9627,6.2,72.27,Cash,Completed,3.1,4.7,68,1.0,Cloudy,29.99,42.28
R01365,2025-09-17,21:37,Chennai,IT Park,Airport,SUV,Driver_12,C2233,29.0,565.91,Cash,Completed,3.8,4.2,24,2.0,Cloudy,74.0,491.91
R01366,2025-07-17,03:10,Pune,Airport,Hospital,Sedan,Driver_3,C4933,24.4,343.1,Card,Completed,3.1,4.5,32,1.5,Sunny,58.49,284.61
R01367,2025-12-11,08:17,Chennai,Bus Stand,Office Hub,SUV,Driver_43,C9551,9.5,125.98,Card,Completed,4.0,3.0,32,1.0,Cloudy,35.95,90.03
R01368,2025-06-01,21:59,Bangalore,Railway Station,University,Mini,Driver_75,C2474,20.4,264.84,UPI,Cancelled,3.9,3.5,33,2.0,Rainy,81.05,183.79
R01369,2025-10-19,14:25,Pune,IT Park,Airport,Bike,Driver_1,C3160,25.0,481.71,Cash,Completed,3.6,4.7,49,1.0,Rainy,54.41,427.3
R01370,2025-07-01,07:44,Chennai,City Center,University,SUV,Driver_100,C5561,23.4,293.87,Card,Completed,3.5,3.8,44,2.0,Cloudy,99.72,194.15
R01371,2025-03-17,03:22,Mumbai,City Center,Market,SUV,Driver_92,C7554,26.5,416.04,Cash,Completed,3.4,3.3,64,1.0,Rainy,132.35,283.69
R01372,2025-07-26,14:38,Pune,Airport,Office Hub,SUV,Driver_75,C6085,23.7,466.93,Card,Completed,4.9,4.7,32,1.0,Cloudy,76.39,390.54
R01373,2025-01-26,08:11,Hyderabad,City Center,Hospital,Sedan,Driver_2,C7288,18.9,262.13,Cash,Completed,4.9,4.9,82,2.0,Rainy,47.2,214.93
R01374,2025-04-01,06:57,Pune,Bus Stand,Office Hub,Sedan,Driver_28,C6252,11.7,188.4,Card,Completed,4.7,3.8,75,1.5,Cloudy,44.11,144.29
R01375,2025-09-11,14:39,Bangalore,Airport,Office Hub,SUV,Driver_68,C3828,7.2,137.98,UPI,Completed,4.7,3.5,87,1.0,Sunny,23.77,114.21
R01376,2025-06-17,06:38,Delhi,Railway Station,Office Hub,Bike,Driver_2,C1480,16.8,199.85,UPI,Completed,3.6,3.1,69,1.5,Sunny,72.13,127.72
R01377,2025-11-12,23:47,Chennai,Bus Stand,Office Hub,Mini,Driver_37,C2158,28.4,555.67,UPI,Completed,3.0,4.0,83,1.5,Rainy,82.78,472.89
R01378,2025-03-19,20:53,Pune,IT Park,Airport,SUV,Driver_86,C7287,17.2,194.77,Cash,Completed,4.6,4.9,27,1.5,Sunny,64.92,129.85
R01379,2025-06-18,19:45,Bangalore,Railway Station,Residential Area,Bike,Driver_55,C8014,20.2,213.23,Card,Cancelled,3.2,4.9,81,2.0,Rainy,51.47,161.76
R01380,2025-03-06,18:52,Delhi,Bus Stand,Market,Bike,Driver_69,C3157,23.8,457.25,UPI,Completed,4.3,3.5,10,1.5,Cloudy,117.5,339.75
R01381,2025-07-29,13:06,Hyderabad,Railway Station,Airport,SUV,Driver_1,C6072,28.2,403.43,UPI,Completed,3.6,3.5,30,1.5,Sunny,84.59,318.84
R01382,2025-02-07,21:12,Delhi,Airport,Residential Area,Bike,Driver_63,C9124,15.5,250.89,UPI,Completed,3.1,5.0,54,1.0,Sunny,70.54,180.35
R01383,2025-08-03,02:48,Mumbai,Bus Stand,Market,Mini,Driver_76,C4248,18.1,301.05,Card,Completed,3.4,3.1,48,2.0,Sunny,88.65,212.4
R01384,2025-05-31,09:17,Bangalore,IT Park,University,Mini,Driver_57,C9757,25.7,330.66,Cash,Completed,4.5,3.6,18,1.0,Cloudy,98.35,232.31
R01385,2025-08-29,13:20,Hyderabad,Bus Stand,Residential Area,SUV,Driver_12,C8918,4.1,72.04,Card,Completed,4.3,4.7,85,1.5,Sunny,9.08,62.96
R01386,2025-05-18,11:24,Delhi,City Center,Market,Mini,Driver_45,C6674,7.4,92.93,Card,Completed,4.5,4.6,51,1.5,Rainy,28.23,64.7
R01387,2025-05-19,22:51,Chennai,Airport,University,Mini,Driver_83,C9059,19.3,322.13,Cash,Completed,3.6,4.2,11,2.0,Rainy,53.01,269.12
R01388,2025-06-13,09:07,Mumbai,City Center,Airport,Sedan,Driver_23,C2334,17.1,339.39,Card,Completed,3.4,3.8,30,2.0,Cloudy,85.22,254.17
R01389,2025-01-21,07:32,Chennai,Mall,Airport,Mini,Driver_85,C8287,12.4,225.78,Card,Completed,3.3,3.6,87,2.0,Rainy,45.43,180.35
R01390,2025-02-16,12:18,Mumbai,Bus Stand,Office Hub,SUV,Driver_93,C7840,21.4,365.79,UPI,Completed,4.9,4.2,69,1.5,Rainy,56.07,309.72
R01391,2025-01-11,16:58,Hyderabad,IT Park,Residential Area,Bike,Driver_6,C3755,16.2,170.65,UPI,Cancelled,4.4,4.2,88,1.0,Cloudy,69.76,100.89
R01392,2025-12-21,20:56,Mumbai,Bus Stand,Office Hub,Bike,Driver_49,C2642,29.4,548.5,UPI,Completed,3.6,3.7,16,1.5,Sunny,65.76,482.74
R01393,2025-07-24,07:11,Delhi,Mall,University,Sedan,Driver_19,C1296,20.4,226.73,Cash,Completed,4.8,4.4,70,1.5,Rainy,80.96,145.77
R01394,2025-07-06,22:17,Delhi,City Center,Airport,Sedan,Driver_82,C4222,10.3,177.82,UPI,Completed,3.1,3.8,19,2.0,Cloudy,50.22,127.6
R01395,2025-06-23,23:15,Hyderabad,IT Park,Office Hub,Bike,Driver_24,C5066,18.1,257.24,Cash,Completed,4.2,4.8,56,1.0,Sunny,79.24,178.0
R01396,2025-03-12,23:24,Bangalore,IT Park,Hospital,Bike,Driver_1,C4540,4.1,62.92,Cash,Completed,3.1,4.9,16,1.5,Sunny,8.4,54.52
R01397,2025-01-22,12:25,Mumbai,Bus Stand,Hospital,Mini,Driver_83,C8027,8.7,159.14,Cash,Completed,4.2,4.2,11,1.0,Cloudy,27.08,132.06
R01398,2025-01-23,18:07,Chennai,Airport,Office Hub,SUV,Driver_18,C1381,29.7,314.43,Card,Completed,3.3,3.4,68,1.5,Cloudy,125.4,189.03
R01399,2025-08-28,22:38,Mumbai,IT Park,Residential Area,Mini,Driver_80,C9739,12.3,228.47,Cash,Completed,4.7,3.9,73,1.5,Cloudy,45.8,182.67
R01400,2025-06-14,08:51,Delhi,Mall,Market,SUV,Driver_89,C5674,9.7,158.13,Cash,Completed,3.2,4.1,90,2.0,Sunny,47.1,111.03
R01401,2025-10-08,19:24,Bangalore,Mall,University,Bike,Driver_21,C3750,11.7,158.0,Card,Completed,3.7,3.2,88,1.5,Sunny,30.82,127.18
R01402,2025-06-11,22:26,Delhi,IT Park,Office Hub,SUV,Driver_70,C7931,12.6,155.58,UPI,Completed,3.6,4.7,29,1.5,Rainy,55.88,99.7
R01403,2025-01-09,04:12,Bangalore,Airport,Residential Area,SUV,Driver_26,C1071,11.9,237.32,UPI,Completed,4.4,4.3,21,1.5,Rainy,36.87,200.45
R01404,2025-02-18,10:27,Bangalore,Railway Station,Office Hub,SUV,Driver_39,C2229,3.5,53.43,UPI,Completed,3.7,3.9,43,1.0,Cloudy,13.01,40.42
R01405,2025-07-12,08:46,Bangalore,Bus Stand,University,Mini,Driver_41,C8540,22.9,277.96,UPI,Completed,4.5,4.5,77,2.0,Cloudy,92.52,185.44
R01406,2025-09-30,12:27,Hyderabad,City Center,Office Hub,Bike,Driver_43,C7362,29.0,561.65,UPI,Completed,3.4,3.6,87,1.5,Rainy,131.74,429.91
R01407,2025-11-18,21:35,Chennai,IT Park,Residential Area,Sedan,Driver_32,C8835,14.9,230.49,Cash,Completed,3.2,3.5,10,2.0,Sunny,30.11,200.38
R01408,2025-10-16,05:10,Mumbai,Railway Station,Office Hub,Bike,Driver_28,C3183,2.7,36.72,UPI,Completed,4.7,3.6,15,1.0,Cloudy,9.36,27.36
R01409,2025-03-10,10:15,Hyderabad,IT Park,Hospital,Sedan,Driver_34,C3708,23.4,424.82,Cash,Completed,3.5,4.9,30,1.0,Cloudy,112.42,312.4
R01410,2025-10-01,10:41,Delhi,City Center,Residential Area,SUV,Driver_89,C1002,5.9,67.06,UPI,Completed,3.4,4.5,32,2.0,Rainy,23.94,43.12
R01411,2025-05-31,04:13,Pune,City Center,Office Hub,Mini,Driver_87,C8917,28.9,431.95,Cash,Completed,4.7,3.7,44,2.0,Rainy,63.92,368.03
R01412,2025-03-06,12:03,Chennai,City Center,Hospital,Mini,Driver_26,C4623,27.6,398.15,UPI,Completed,4.4,3.8,46,1.0,Sunny,91.34,306.81
R01413,2025-12-11,04:11,Mumbai,Railway Station,University,Bike,Driver_60,C8649,23.7,339.5,UPI,Completed,3.2,4.8,74,2.0,Sunny,91.87,247.63
R01414,2025-07-23,12:59,Hyderabad,Airport,Office Hub,SUV,Driver_7,C4900,10.4,153.73,Cash,Completed,3.7,3.6,89,2.0,Rainy,49.68,104.05
R01415,2025-03-11,20:18,Chennai,Mall,Airport,Mini,Driver_17,C9127,4.4,80.26,Cash,Completed,4.3,3.9,56,2.0,Sunny,17.25,63.01
R01416,2025-08-08,14:26,Hyderabad,Railway Station,Residential Area,Mini,Driver_32,C7632,5.9,92.58,UPI,Completed,4.3,3.7,61,1.5,Rainy,11.84,80.74
R01417,2025-02-06,09:36,Pune,Railway Station,Residential Area,Sedan,Driver_76,C8936,14.5,190.68,Card,Completed,4.1,3.6,86,1.0,Rainy,50.13,140.55
R01418,2025-11-03,22:32,Bangalore,Mall,Residential Area,SUV,Driver_77,C4400,14.0,222.5,UPI,Completed,4.6,3.9,37,1.0,Sunny,54.05,168.45
R01419,2025-04-24,18:16,Chennai,City Center,Hospital,Mini,Driver_85,C2709,27.0,297.39,Cash,Completed,4.1,3.7,42,1.0,Sunny,62.17,235.22
R01420,2025-12-25,02:11,Mumbai,Railway Station,Office Hub,SUV,Driver_64,C5918,21.2,304.63,UPI,Completed,4.9,3.3,60,2.0,Rainy,86.86,217.77
R01421,2025-09-16,22:31,Mumbai,Railway Station,Office Hub,Bike,Driver_68,C9946,3.8,57.51,Card,Completed,3.7,4.1,47,1.0,Rainy,13.31,44.2
R01422,2025-09-25,01:24,Chennai,Mall,Hospital,SUV,Driver_52,C6012,21.5,427.3,Cash,Completed,4.1,4.1,44,1.5,Sunny,55.9,371.4
R01423,2025-12-14,10:32,Hyderabad,Railway Station,Airport,Sedan,Driver_1,C8287,14.0,202.14,UPI,Completed,4.6,3.1,79,1.0,Cloudy,39.31,162.83
R01424,2025-03-14,13:05,Bangalore,Mall,Market,Bike,Driver_88,C9299,12.8,144.95,Cash,Cancelled,3.7,4.3,76,1.5,Rainy,29.4,115.55
R01425,2025-06-17,11:56,Bangalore,IT Park,University,SUV,Driver_1,C1112,15.8,173.78,UPI,Completed,3.9,4.0,63,2.0,Sunny,77.39,96.39
R01426,2025-05-30,21:03,Bangalore,Airport,Office Hub,Sedan,Driver_33,C5956,12.0,169.77,Cash,Completed,4.0,4.2,47,1.0,Sunny,36.7,133.07
R01427,2025-04-14,06:33,Pune,Railway Station,Market,Bike,Driver_6,C2040,13.4,205.61,Cash,Completed,3.5,3.4,89,1.5,Rainy,43.92,161.69
R01428,2025-03-20,06:32,Chennai,Mall,Airport,Mini,Driver_70,C9760,20.0,212.15,UPI,Completed,4.2,4.7,18,1.0,Rainy,42.71,169.44
R01429,2025-12-09,18:00,Pune,IT Park,Hospital,Bike,Driver_74,C8978,18.3,262.29,UPI,Completed,3.7,3.3,44,1.0,Sunny,40.24,222.05
R01430,2025-07-05,12:39,Delhi,IT Park,Office Hub,SUV,Driver_97,C7187,9.6,97.27,Card,Completed,5.0,4.9,11,2.0,Rainy,28.35,68.92
R01431,2025-09-13,20:40,Bangalore,City Center,Airport,Mini,Driver_18,C8081,28.7,451.46,UPI,Completed,4.2,3.5,15,1.0,Sunny,115.68,335.78
R01432,2025-07-01,16:38,Pune,Airport,University,Sedan,Driver_40,C3516,29.3,333.99,UPI,Completed,4.1,3.9,68,1.5,Rainy,104.36,229.63
R01433,2025-09-30,13:29,Chennai,Mall,Residential Area,Bike,Driver_95,C5379,12.2,166.57,Card,Completed,3.3,3.0,76,2.0,Sunny,59.12,107.45
R01434,2025-11-07,10:50,Bangalore,Airport,Hospital,Bike,Driver_21,C5009,20.0,374.76,Card,Completed,3.3,4.8,13,2.0,Cloudy,81.78,292.98
R01435,2025-07-04,23:35,Hyderabad,IT Park,University,SUV,Driver_67,C4437,12.5,202.84,UPI,Completed,3.9,4.4,59,1.5,Sunny,35.5,167.34
R01436,2025-10-30,06:42,Delhi,City Center,Residential Area,Bike,Driver_70,C9202,29.1,557.19,UPI,Completed,3.3,3.8,56,1.5,Cloudy,65.75,491.44
R01437,2025-06-09,13:39,Mumbai,Railway Station,Office Hub,Bike,Driver_93,C3366,17.4,319.46,UPI,Completed,3.2,4.2,84,1.0,Sunny,83.53,235.93
R01438,2025-03-29,07:30,Hyderabad,Mall,Market,Bike,Driver_8,C5596,21.0,330.37,Cash,Cancelled,4.2,4.4,19,2.0,Rainy,44.26,286.11
R01439,2025-08-04,15:20,Pune,City Center,Hospital,Mini,Driver_58,C4442,10.8,172.08,Cash,Completed,3.7,3.1,73,2.0,Sunny,24.11,147.97
R01440,2025-10-13,18:19,Chennai,IT Park,Office Hub,Bike,Driver_71,C4442,12.3,244.47,Card,Completed,4.0,3.8,77,1.0,Sunny,52.72,191.75
R01441,2025-01-09,21:30,Chennai,Airport,Office Hub,Mini,Driver_81,C1456,13.2,151.92,Card,Completed,4.5,4.1,79,1.0,Sunny,49.91,102.01
R01442,2025-10-18,20:50,Delhi,City Center,Office Hub,Mini,Driver_84,C9002,17.1,281.05,UPI,Cancelled,3.8,4.5,86,1.0,Sunny,77.67,203.38
R01443,2025-01-25,14:37,Pune,Railway Station,University,Sedan,Driver_29,C5503,5.7,84.42,Card,Completed,4.9,3.9,48,2.0,Rainy,13.91,70.51
R01444,2025-01-24,07:45,Pune,City Center,University,Sedan,Driver_25,C6543,10.9,154.86,Cash,Completed,3.0,4.0,40,2.0,Sunny,32.52,122.34
R01445,2025-03-29,21:57,Chennai,Airport,Airport,SUV,Driver_57,C1536,26.6,292.64,Cash,Completed,3.2,4.0,87,2.0,Cloudy,79.48,213.16
R01446,2025-04-24,16:17,Bangalore,City Center,Hospital,Sedan,Driver_14,C2250,21.9,280.35,Cash,Completed,4.8,4.9,23,1.0,Sunny,46.74,233.61
R01447,2025-11-28,10:54,Delhi,Mall,Airport,Bike,Driver_100,C9746,3.4,47.62,Card,Completed,3.1,4.3,67,2.0,Rainy,16.9,30.72
R01448,2025-10-03,01:55,Chennai,Mall,Market,Bike,Driver_66,C5782,26.7,328.98,Cash,Completed,3.9,4.6,13,1.0,Rainy,131.38,197.6
R01449,2025-08-07,09:52,Pune,Mall,University,Sedan,Driver_98,C9169,2.6,37.23,Card,Completed,4.7,3.7,73,1.5,Rainy,12.51,24.72
R01450,2025-12-28,05:38,Mumbai,Airport,Hospital,Bike,Driver_72,C4414,27.5,459.07,Card,Completed,4.1,3.2,81,1.5,Cloudy,109.66,349.41
R01451,2025-12-05,09:41,Bangalore,Airport,University,SUV,Driver_9,C6684,6.6,120.23,Card,Completed,4.1,4.2,59,1.0,Rainy,17.69,102.54
R01452,2025-04-17,09:18,Hyderabad,Railway Station,Airport,Mini,Driver_45,C6844,24.3,448.71,Card,Completed,3.2,4.3,44,2.0,Cloudy,100.29,348.42
R01453,2025-02-28,13:04,Mumbai,Airport,Hospital,Mini,Driver_52,C2176,14.4,192.48,Card,Completed,3.6,5.0,39,1.5,Rainy,69.77,122.71
R01454,2025-12-08,15:24,Pune,Railway Station,Airport,Bike,Driver_58,C5715,21.6,228.65,UPI,Completed,3.3,4.6,26,2.0,Rainy,81.48,147.17
R01455,2025-05-28,21:40,Delhi,Railway Station,University,SUV,Driver_96,C1484,29.9,589.36,Card,Completed,4.2,4.4,33,1.0,Cloudy,128.93,460.43
R01456,2025-04-07,13:24,Hyderabad,IT Park,University,Mini,Driver_1,C3286,14.7,165.1,Cash,Completed,4.8,3.6,14,1.0,Sunny,62.31,102.79
R01457,2025-03-10,21:44,Delhi,Airport,Office Hub,Bike,Driver_55,C4616,29.4,372.99,Cash,Completed,4.2,3.0,70,1.5,Cloudy,110.7,262.29
R01458,2025-02-06,10:09,Bangalore,Mall,Residential Area,Sedan,Driver_28,C5019,19.8,252.66,Cash,Completed,3.6,3.8,56,1.5,Rainy,63.57,189.09
R01459,2025-03-13,12:52,Mumbai,IT Park,Office Hub,Mini,Driver_73,C6844,3.5,54.24,Card,Cancelled,3.8,4.2,52,1.5,Cloudy,9.59,44.65
R01460,2025-03-22,20:11,Bangalore,Airport,Market,Mini,Driver_4,C4544,15.6,224.43,Card,Completed,4.9,4.5,52,1.5,Sunny,71.02,153.41
R01461,2025-04-17,08:49,Hyderabad,IT Park,Office Hub,Sedan,Driver_69,C9780,10.1,170.02,UPI,Completed,3.6,4.5,39,1.0,Rainy,46.71,123.31
R01462,2025-07-04,08:24,Hyderabad,Mall,Hospital,Sedan,Driver_20,C6858,22.5,381.55,UPI,Completed,4.4,4.2,77,2.0,Rainy,70.23,311.32
R01463,2025-10-29,10:13,Delhi,City Center,Market,SUV,Driver_32,C8222,3.8,71.24,Cash,Completed,3.8,4.0,16,2.0,Cloudy,7.69,63.55
R01464,2025-07-11,16:03,Mumbai,Airport,Market,Sedan,Driver_75,C2381,3.7,63.75,Cash,Completed,3.1,3.5,71,2.0,Rainy,13.35,50.4
R01465,2025-03-29,20:06,Delhi,City Center,University,Mini,Driver_6,C7641,28.5,289.21,Card,Completed,3.8,3.3,68,1.0,Rainy,125.27,163.94
R01466,2025-11-25,17:41,Pune,Bus Stand,Office Hub,Sedan,Driver_93,C2181,25.5,291.41,Cash,Cancelled,3.4,4.5,11,1.5,Sunny,83.73,207.68
R01467,2025-01-28,05:12,Bangalore,Bus Stand,Airport,SUV,Driver_90,C1309,3.5,68.56,Card,Completed,4.7,3.3,22,1.0,Rainy,11.53,57.03
R01468,2025-03-20,00:25,Bangalore,Mall,Airport,Sedan,Driver_3,C2563,13.4,138.91,Cash,Completed,3.5,4.7,76,1.0,Sunny,39.46,99.45
R01469,2025-03-11,04:17,Pune,Railway Station,Office Hub,Sedan,Driver_7,C7102,3.0,59.74,Cash,Completed,3.1,4.9,88,1.0,Sunny,8.09,51.65
R01470,2025-02-28,06:16,Mumbai,Railway Station,Airport,Sedan,Driver_47,C3974,17.0,205.54,Card,Completed,4.9,4.6,30,1.0,Cloudy,63.37,142.17
R01471,2025-11-03,08:21,Mumbai,Railway Station,Market,Sedan,Driver_65,C7549,25.3,357.17,Cash,Completed,3.6,3.9,10,1.0,Rainy,72.1,285.07
R01472,2025-10-26,16:27,Chennai,City Center,Market,Sedan,Driver_56,C8435,14.0,177.47,Card,Completed,4.3,4.7,41,1.5,Cloudy,59.31,118.16
R01473,2025-10-21,17:40,Mumbai,Mall,University,Mini,Driver_43,C3909,19.5,229.58,Cash,Cancelled,3.8,4.6,82,1.0,Rainy,66.61,162.97
R01474,2025-09-07,12:10,Delhi,City Center,University,Bike,Driver_39,C2724,12.4,154.54,Cash,Completed,5.0,3.4,61,2.0,Cloudy,48.59,105.95
